genre,genre_id
"Nonfiction, Health, Reference, Philosophy, Collections, Spirituality",7523
"Science Fiction, Fiction, Classics, Space Opera, Science Fiction Fantasy, Speculative Fiction, Novels",7524
"Horror, Halloween, Fiction, Fantasy, Novella, Paranormal, Supernatural",7525
"Fiction, Sports, Italy, Football, Contemporary, Audiobook, Travel",7526
"Christmas, Childrens, Picture Books, Holiday, Fiction, Classics, Animals",7527
"History, Nonfiction, American History, American Revolution, War, American Revolutionary War, Military History",7528
"Poetry, Cultural, Childrens, Spanish Literature, Fiction, Picture Books, Realistic Fiction",7529
"Horror, Short Stories, Gothic, Fiction, Ghosts, Classics, Ghost Stories",7530
"Biography, Nonfiction, Sports, Autobiography",7531
"Fiction, LGBT, Gay, Australia, Queer, Novels, Literature",7532
"Fantasy, Young Adult, Fairy Tales, Romance, Retellings, Fiction, Fairy Tale Retellings",7533
"Science Fiction, Fiction, Adventure, Science Fiction Fantasy, Fantasy, Dystopia, Novels",7534
"Romance, Time Travel, Paranormal, Paranormal Romance, Magic, Fantasy, Contemporary",7535
"Historical Romance, Romance, Historical, Scotland, Historical Fiction, Regency, Adult",7536
"Fiction, China, Historical Fiction, Asia, Chinese Literature, Animals, Asian Literature",7537
"History, Nonfiction, Politics, Philosophy, Historical, American History, Government",7538
"Fiction, Literary Fiction, Novels, Literature",7539
"Fiction, Chick Lit, Romance, Drama, Contemporary, Womens Fiction, Adult Fiction",7540
"Fiction, Novels, Egypt, Literature, The United States Of America, Contemporary, Politics",7541
"Spirituality, Nonfiction, Christian, Theology",7542
"Fantasy, Young Adult, Fiction, Adventure, Historical Fiction, Childrens, Historical",7543
"Historical Fiction, Fantasy, Young Adult, Mystery, Horror, Paranormal, Fiction",7544
"Mystery, Fiction, Cozy Mystery, American",7545
"Thriller, Mystery, Fiction, Crime, Mystery Thriller, Suspense, Canada",7546
"Psychology, Nonfiction, Self Help, Business, Philosophy, Design, Personal Development",7547
"Urban Fantasy, Fantasy, Paranormal, Vampires, Witches, Magic, Demons",7548
"Young Adult, Fantasy, Paranormal, Supernatural, Romance, Mystery, Magic",7549
"Fiction, France, Humor, French Literature, Roman, Crime, Contemporary",7550
"Classics, Finnish Literature, Fiction, Historical Fiction, Historical, War, Novels",7551
"Fiction, Egypt, Novels, Literature, Africa, Historical Fiction, Classics",7552
"Fiction, Historical Fiction, Religion, Literary Fiction, Literature",7553
"Fiction, Contemporary, Literary Fiction, Book Club, Audiobook, Womens, Family",7554
"Nonfiction, Politics, Essays, History, Classics, Literature, Philosophy",7555
"Business, Biography, Nonfiction, Self Help, Personal Development, Leadership, Audiobook",7556
"Romanian Literature, Romania, Fiction",7557
"Nonfiction, Politics, Economics, History, Sociology, Philosophy, Business",7558
"Manga, Fantasy, Comics, Graphic Novels, Adventure, Fiction, Pirates",7559
"Historical Fiction, Adventure, Young Adult, Fiction",7560
"Historical Fiction, Lds Fiction, Lds, Fiction, Historical, Religion, World War II",7561
"Graphic Novels, Fantasy, Middle Grade, Adventure, Childrens, Fiction, Young Adult",7562
"Fiction, Novels, Mystery, Thriller, British Literature, Literary Fiction",7563
"Manga, Horror, Mystery, Supernatural, Ghosts, Paranormal, Shojo",7564
"Fiction, Romance, Crime, Classics, Drama, Historical Fiction, Novels",7565
"Fiction, Historical Fiction, Canada, Spirituality, Classics, Novels, Religion",7566
"Russia, Fiction, Mystery, Historical Fiction, Detective, Crime, Russian Literature",7567
"Fiction, Short Stories, Novels, Indonesian Literature, Literature, Romance, Anthologies",7568
"Short Stories, Fiction, Romance, Anthologies, Unfinished, Love, Literature",7569
"Classics, Fiction, Portuguese Literature, Portugal, Romance, School, Literature",7570
"Horror, Fiction, Supernatural, Thriller, Ghosts, Paranormal, Mystery",7571
"Nonfiction, Romance, Self Help, Relationships",7572
"Young Adult, LGBT, Fantasy, Fiction, Superheroes, Queer, Gay",7573
"Short Stories, Fiction, Literature, LGBT, American, Essays, Literary Fiction",7574
"History, Biography, Nonfiction, Race, Politics, American History, Civil War",7575
"Childrens, Fiction, Classics",7576
"Historical Fiction, Young Adult, Romance, Historical, Fiction, Historical Romance, Chick Lit",7577
"Nonfiction, Inspirational, Religion, Memoir, Spirituality, Faith, Biography",7578
"Politics, Nonfiction, History, Cultural, Social Science, Political Science, Education",7579
"Fantasy, Romance, Magic, Fantasy Romance, Adventure, Fiction, Epic Fantasy",7580
"Amish, Christian Fiction, Christian, Young Adult, Fiction, Amish Fiction, Contemporary",7581
"Mystery, Fiction, Young Adult, Childrens, Adventure, Middle Grade, Detective",7582
"Paranormal Romance, Vampires, Paranormal, Romance, Fantasy, Urban Fantasy, Adult",7583
"School, Polish Literature, Classics, Fiction, Historical Fiction, Poland, Read For School",7584
"Fiction, China, Literary Fiction, Asia, Novels, Contemporary, The United States Of America",7585
"Fiction, Mystery, Chick Lit, Southern, Audiobook, Contemporary, Adult",7586
"Fiction, India, Classics, Indian Literature, Historical Fiction, Novels, Literature",7587
"Russia, Classics, Short Stories, Fiction, Russian Literature, Nobel Prize, Literature",7588
"Historical Fiction, Fiction, Historical, Spain, Adventure, Medieval History",7589
"Graphic Novels, Fantasy, Vampires, Fiction, Buffy The Vampire Slayer, Graphic Novels Comics, Horror",7590
"Fiction, Contemporary, British Literature, Literary Fiction, Novels, Historical Fiction, Audiobook",7591
"Graphic Novels, Comics, Nonfiction, Bande Dessinée, Iran, Biography, France",7592
"Christmas, Picture Books, Childrens, Holiday, Fiction, Classics, Comics",7593
"Historical Fiction, Fiction, Historical, Egypt, Travel, Africa, Literature",7594
"Historical Fiction, Fiction, Historical, Fantasy, Asia, War, Adventure",7595
"Fiction, Classics, Historical Fiction, Religion, British Literature, Novels, Boarding School",7596
"History, Nonfiction, Civil War, American History, War, American Civil War, Death",7597
"Spirituality, Self Help, Philosophy, Personal Development, Nonfiction, Audiobook, Psychology",7598
"Vampires, BDSM, Paranormal, Erotica, Paranormal Romance, Romance, Fantasy",7599
"Fiction, Mystery, LGBT, Queer, Gay, Gay Fiction, Novels",7600
"Young Adult, Fiction, Action, Adventure, Espionage, Childrens, Thriller",7601
"Fiction, Thriller, Crime, Mystery, Suspense, Mystery Thriller, Action",7602
"Nonfiction, Biography, Holocaust, Jewish, War, Read For School, History",7603
"Fiction, Australia, Classics, Nobel Prize, Novels, Literature, Historical Fiction",7604
"Horses, Fiction, Childrens, Animals, Young Adult, Classics, Adventure",7605
"Fiction, Classics, German Literature, Historical Fiction, War, Germany, Novels",7606
"Nonfiction, Music, Science, Psychology, Neuroscience, Medicine, Medical",7607
"Childrens, Picture Books, Fiction, Classics, Fantasy, Retellings, Adventure",7608
"Childrens, Picture Books, Fiction, Classics, Animals, Fantasy, Media Tie In",7609
"Historical Fiction, Fiction, Historical, War, British Literature, World War II",7610
"Historical Fiction, Fiction, British Literature, War, Historical, World War II, Romance",7611
"Fiction, Indonesian Literature, Novels, Fantasy, Science Fiction, Literature, Adventure",7612
"Religion, Science, Nonfiction, Theology, Christianity, Evolution, Spirituality",7613
"Nonfiction, Reference, Childrens, Adventure, Middle Grade, How To, Science",7614
"Gothic, Classics, Horror, Fiction, 18th Century, British Literature, Literature",7615
"Young Adult, Romance, Contemporary, Chick Lit, Fiction, Teen, Childrens",7616
"Horror, Fiction, Thriller, Religion, Literature, Suspense, Mystery",7617
"Fiction, Historical Fiction, Classics, American, 20th Century, Novels, Literature",7618
"Historical Fiction, Fiction, Canada, War, Historical, Gardening, World War II",7619
"Fiction, Canada, Classics, Literary Fiction, Canadian Literature, Literature, Romance",7620
"Fantasy, Urban Fantasy, Young Adult, Fiction, German Literature, Adventure, British Literature",7621
"Plays, France, Fiction, French Literature, Theatre, Classics, Drama",7622
"Fantasy, Fiction, Science Fiction, Magic, Adult Fiction, Science Fiction Fantasy, High Fantasy",7623
"Manga, Comics, Graphic Novels, Mystery, Science Fiction, Fiction, Seinen",7624
"Fiction, Childrens, Young Adult, Historical Fiction, Religion, Middle Grade, Fantasy",7625
"Historical Fiction, Fiction, Fantasy, Historical, Mythology, British Literature, Romance",7626
"Mystery, Fiction, Historical Fiction, Romance, Crime, Historical, British Literature",7627
"Fiction, German Literature, Classics, Literature, Novels, Germany, Literary Fiction",7628
"Young Adult, Contemporary, Romance, Fiction, Realistic Fiction, Death, Teen",7629
"Writing, Nonfiction, Classics, Literature, Memoir, Reference, Biography",7630
"Fiction, Romance, Adult Fiction, Chick Lit, Adult, Christian Fiction, Contemporary",7631
"Urban Fantasy, Paranormal, Fantasy, Romance, Paranormal Romance, Vampires, Demons",7632
"Fantasy, Fiction, Young Adult, Magic, Childrens, Adventure, Classics",7633
"Fiction, Historical Fiction, Fantasy, Magical Realism, India, Literature, Italy",7634
"Fiction, Classics, German Literature, Historical Fiction, Novels, School, Historical",7635
"Science Fiction, Short Stories, Christmas, Humor, Fiction, Anthologies, Fantasy",7636
"Fiction, Classics, Literature, 20th Century, Literary Fiction, British Literature, Novels",7637
"Horror, Short Stories, Fiction, Childrens, Young Adult, Middle Grade, Paranormal",7638
"Childrens, Classics, Fiction, Swedish Literature, Middle Grade, German Literature, Sweden",7639
"Thriller, Crime, Mystery, Fiction, Audiobook, Mystery Thriller, German Literature",7640
"Nonfiction, Literature, Essays, Books About Books, Italian Literature, Writing, Italy",7641
"Fiction, Historical Fiction, Historical, Asia, Indian Literature, China, Literature",7642
"Fiction, Historical Fiction, Asia, Womens, Historical, Cultural, Book Club",7643
"Mystery, Cozy Mystery, Fiction, Mystery Thriller, Herbs, Crime, Amateur Sleuth",7644
"Biography, Nonfiction, Politics, History, Presidents, Race, United States",7645
"Fiction, Historical Fiction, Indonesian Literature, Novels, Classics, Romance, Literature",7646
"Horror, Fantasy, Fiction, Classics, Short Stories, Science Fiction, Audiobook",7647
"Science Fiction, Fiction, Fantasy, Post Apocalyptic, Speculative Fiction, Dystopia, Science Fiction Fantasy",7648
"Horror, Fiction, Short Stories, Fantasy, Gothic, Weird Fiction, Classics",7649
"Nonfiction, Biography, Classics, German Literature, Memoir, Germany, Contemporary",7650
"Short Stories, Fiction, Japan, Japanese Literature, Horror, Contemporary, Asian Literature",7651
"Historical Fiction, Fiction, War, European Literature, World War II, Germany",7652
"Science, Nonfiction, Astronomy, Physics, Popular Science, Contemporary, Space",7653
"France, Fiction, Roman, Novels, Literature, French Literature, 20th Century",7654
"Fiction, Philosophy, Religion, Spirituality, Islam, Humor, Short Stories",7655
"Star Wars, Science Fiction, Fiction, Fantasy, Audiobook, Space Opera, Novels",7656
"Fiction, Historical Fiction, Westerns, Historical, Novels",7657
"Fiction, Novels, Literature, Literary Fiction, Contemporary, Drama, Adult",7658
"Fiction, Horror, Fantasy, Mystery, Romance, Supernatural, Ghosts",7659
"History, Nonfiction, Science, Biography, Technology, Business, Engineering",7660
"Short Stories, Fiction, Poetry, Canada, Feminism, Literary Fiction, Canadian Literature",7661
"Nonfiction, Writing, Literary Criticism, Books About Books, Essays, Criticism, Literature",7662
"Mystery, Fiction, Legal Thriller, Suspense, Thriller, Mystery Thriller, Audiobook",7663
"Chick Lit, Romance, Fiction, Contemporary, Adult, Humor, Contemporary Romance",7664
"Religion, Lds, Nonfiction, History, Mormonism, Theology, Cultural",7665
"Fiction, Novels, Indonesian Literature, Childrens, Education, Asia, Young Adult",7666
"Historical Fiction, Romance, Historical, Mystery, Historical Romance, Fiction, Chick Lit",7667
"Nonfiction, LGBT, Queer, Memoir, Gay, Biography, Romance",7668
"Fiction, Spanish Literature, Short Stories, Classics, Latin American, Novels, Historical Fiction",7669
"Fantasy, Childrens, Vampires, Fiction, German Literature, Classics, Middle Grade",7670
"Cookbooks, Cooking, Food, Nonfiction, Italian Literature, Reference, Italy",7671
"Historical Fiction, Young Adult, Russia, Fiction, Fantasy, Historical, Fairy Tales",7672
"Childrens, Classics, Poetry, Juvenile, Fiction, Animals",7673
"Young Adult, Science Fiction, Fiction, Mystery, Dystopia, Teen, Adventure",7674
"Novels, Fiction, Romance, Indonesian Literature, Drama, Literature, Philosophy",7675
"Fiction, War, American Revolutionary War, Historical Fiction",7676
"Historical Fiction, Fiction, Books About Books, Historical, Mystery, Book Club, Jewish",7677
"Fiction, Dutch Literature, Classics, Literature, School, 20th Century, Roman",7678
"Fiction, Classics, Historical Fiction, 20th Century, Race, School, Literature",7679
"Poetry, Classics, 20th Century, American, School, The United States Of America, College",7680
"Fantasy, Epic Fantasy, Fiction, High Fantasy, Science Fiction Fantasy, Magic, Demons",7681
"Fiction, Australia, Contemporary, Literary Fiction, Novels, Audiobook, Family",7682
"Fiction, Lds Fiction, Religion, Lds, Church, Christian, Suspense",7683
"Nonfiction, Psychology, Biography, True Crime, Thriller, Crime, Mental Health",7684
"Fiction, German Literature, Literature, LGBT, Novels, Short Stories, 20th Century",7685
"Fantasy, Young Adult, Horror, Fiction, Magic, Paranormal, Witches",7686
"Poetry, Classics, Criticism, Literature",7687
"Childrens, Fiction, Short Stories, Picture Books, Fantasy, Childrens Classics, Art",7688
"Fiction, Romance, Brazil, Classics, Portuguese Literature, Literature, Novels",7689
"Fiction, Hungarian Literature, Hungary, Nobel Prize, Novella, 20th Century, Novels",7690
"Fantasy, Science Fiction, France, Fiction, Roman, Novels, French Literature",7691
"Historical Fiction, Fiction, Novels, Indonesian Literature, Classics, Literature, Asia",7692
"Fiction, Canada, Classics, Literature, Canadian Literature, Coming Of Age, Historical Fiction",7693
"Fiction, Romance, Literature, Novels",7694
"Nonfiction, Economics, Business, Finance, Poverty, Politics, Biography",7695
"Nonfiction, Spirituality, Paranormal, Ghosts, Religion, New Age, Inspirational",7696
"Feminism, Nonfiction, Politics, Russia, History, Essays, Gender",7697
"Spirituality, Religion, Self Help, Nonfiction, Philosophy, Theology, Metaphysics",7698
"Doctor Who, Science Fiction, Audiobook, Fiction, Media Tie In, Time Travel, Plays",7699
"Novels, Fiction, Indonesian Literature, Young Adult, Adventure, Drama, Inspirational",7700
"Horror, Fiction, Pulp",7701
"Plays, Drama, Classics, Fiction, Theatre, Italian Literature, Italy",7702
"Politics, History, Nonfiction, Religion, Historical, Philosophy, Antisemitism",7703
"History, Biography, Nonfiction, American History, World History, European History, Adventure",7704
"Historical Fiction, Romance, Historical Romance, Fiction, Historical, Chick Lit, Drama",7705
"Science Fiction, Fiction, Humor, Science Fiction Fantasy, Fantasy, Space Opera, Adventure",7706
"Politics, History, Nonfiction, Religion, Conspiracy Theories, Judaism, Philosophy",7707
"Science, Reference, Geology, Nature, Nonfiction, Guides, Field Guides",7708
